block_signed_at,block_height,block_hash,tx_hash,tx_offset,successful,miner_address,from_address,from_address_label,to_address,to_address_label,value,value_quote,pretty_value_quote,gas_offered,gas_spent,gas_price,fees_paid,gas_quote,pretty_gas_quote,gas_quote_rate,transfers,gas_metadata.contract_decimals,gas_metadata.contract_name,gas_metadata.contract_ticker_symbol,gas_metadata.contract_address,gas_metadata.supports_erc,gas_metadata.logo_url,wallet
2020-03-12T09:19:25Z,9655888,0xedf8edaed45753bb4eabe28afe940c1a5b736341a51e8923d790e854f05d6d79,0x8d2f5c990b4e514227ef57978bc05fa75da4dc4b1f771a6f9ce0eb27b7d35fb4,79,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,911896,613644,36500000000,22398006000000000,2.6349338799819946,$2.63,117.64144897460938,"[{'block_signed_at': '2020-03-12T09:19:25Z', 'tx_hash': '0x8d2f5c990b4e514227ef57978bc05fa75da4dc4b1f771a6f9ce0eb27b7d35fb4', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '49164722566', 'balance': None, 'quote_rate': 0.0250529907643795, 'delta_quote': 12.317233403792784, 'pretty_delta_quote': '$12.32', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x8d2f5c990b4e514227ef57978bc05fa75da4dc4b1f771a6f9ce0eb27b7d35fb4'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-03-09T00:09:18Z,9633961,0x4d19f2e1a07c305a1249ac793b52e0e9fe8d42195d8b6efbcf43031d3c403adc,0x4e335648862410d3bbf940dbdc40a0acc348c09e177a52863d57cafe6460877d,21,True,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,971896,633150,13762743326,8713880936856900,1.750242075045399,$1.75,200.85678100585938,"[{'block_signed_at': '2020-03-09T00:09:18Z', 'tx_hash': '0x4e335648862410d3bbf940dbdc40a0acc348c09e177a52863d57cafe6460877d', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '49203670165', 'balance': None, 'quote_rate': 0.020594323053956032, 'delta_quote': 10.13316278818308, 'pretty_delta_quote': '$10.13', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x4e335648862410d3bbf940dbdc40a0acc348c09e177a52863d57cafe6460877d'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-02-05T01:31:15Z,9419698,0x83ba6c1a97c672e0dae114d432247cc7c79f2a24108bba020c89a66c7728a21f,0xc7277ce85a29e3afe9078588e247b4d809e4a4872cc9341227d3d020b47cbe3e,119,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,461896,239629,4500000000,1078330500000000,0.219840253918808,$0.22,203.87094116210938,"[{'block_signed_at': '2020-02-05T01:31:15Z', 'tx_hash': '0xc7277ce85a29e3afe9078588e247b4d809e4a4872cc9341227d3d020b47cbe3e', 'from_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'from_address_label': None, 'to_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'IN', 'delta': '94191684386', 'balance': None, 'quote_rate': 0.020106349140405655, 'delta_quote': 18.938508923878118, 'pretty_delta_quote': '$18.94', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xc7277ce85a29e3afe9078588e247b4d809e4a4872cc9341227d3d020b47cbe3e'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-01-27T17:45:25Z,9365418,0xc0d18789e80335c8d7528dfee2e63473c26f6e7688f1bf065690bea43002a7fe,0xe165991aa91fbbe7067d8330e7b340ce919c68657842e1a75713c7c91624b156,65,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,961896,630824,4500000000,2838708000000000,0.4813240012728882,$0.48,169.5574188232422,"[{'block_signed_at': '2020-01-27T17:45:25Z', 'tx_hash': '0xe165991aa91fbbe7067d8330e7b340ce919c68657842e1a75713c7c91624b156', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '74500104249', 'balance': None, 'quote_rate': 0.01995714381337166, 'delta_quote': 14.86809294608474, 'pretty_delta_quote': '$14.87', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xe165991aa91fbbe7067d8330e7b340ce919c68657842e1a75713c7c91624b156'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-01-19T23:34:07Z,9314835,0x74a4073d61459bdb4e10c7fb8a58f1c3143d2f71da87d13ea7223bea1b9da219,0x22bd9460ee76a31895330a4803c273ea0387890f6176b5f96475fea7e5a7373e,93,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,461896,279035,4550000000,1269609250000000,0.21150968278207777,$0.21,166.5943145751953,"[{'block_signed_at': '2020-01-19T23:34:07Z', 'tx_hash': '0x22bd9460ee76a31895330a4803c273ea0387890f6176b5f96475fea7e5a7373e', 'from_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'from_address_label': None, 'to_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'IN', 'delta': '124344568626', 'balance': None, 'quote_rate': 0.020176637917757034, 'delta_quote': 25.088553382064934, 'pretty_delta_quote': '$25.09', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x22bd9460ee76a31895330a4803c273ea0387890f6176b5f96475fea7e5a7373e'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-01-17T06:25:08Z,9297080,0xe906fb033f781f49cfb142b5a7887c8e0e396fbc615af85c0bf983011efa39a3,0x6e28fb4d20ab770c67011d5be62784623269afa8168a3c7db80f4b035f484ff8,73,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,451896,294150,5500000000,1617825000000000,0.2767401292819977,$0.28,171.05690002441406,"[{'block_signed_at': '2020-01-17T06:25:08Z', 'tx_hash': '0x6e28fb4d20ab770c67011d5be62784623269afa8168a3c7db80f4b035f484ff8', 'from_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'from_address_label': None, 'to_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'IN', 'delta': '995226523017', 'balance': None, 'quote_rate': 0.019938087090849876, 'delta_quote': 198.42913091036655, 'pretty_delta_quote': '$198.43', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x6e28fb4d20ab770c67011d5be62784623269afa8168a3c7db80f4b035f484ff8'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-12T13:53:27Z,9094690,0xba929d31b78e843b5444976e827030748207b3bd7a490b3d4d5502a7f7a5ed0b,0xbc22e83a64a58b50e271a10c58c86190efa2f797af108cc16159e02946744ccf,153,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,761896,483761,6000000000,2902566000000000,0.4205591193872681,$0.42,144.89218139648438,"[{'block_signed_at': '2019-12-12T13:53:27Z', 'tx_hash': '0xbc22e83a64a58b50e271a10c58c86190efa2f797af108cc16159e02946744ccf', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '602328307346', 'balance': None, 'quote_rate': 0.020159639418125153, 'delta_quote': 121.42721487425024, 'pretty_delta_quote': '$121.43', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xbc22e83a64a58b50e271a10c58c86190efa2f797af108cc16159e02946744ccf'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-09T15:33:16Z,9078165,0x2d4791d945946eac0441f640cc90a2ed29bc533579ff313c887fe6120800cff1,0xd5b78b70fe234c6bfcf2f65ad2b097aa4e42f2093c4a204166beacbfcc096096,100,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,421279,399914,10000000000,3999140000000000,0.5896515179736328,$0.59,147.444580078125,"[{'block_signed_at': '2019-12-09T15:33:16Z', 'tx_hash': '0xd5b78b70fe234c6bfcf2f65ad2b097aa4e42f2093c4a204166beacbfcc096096', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x95a8bd681ab985b446a6f55d06a90bf092837e32', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '0', 'balance': None, 'quote_rate': 0.01988391950726509, 'delta_quote': 0.0, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xd5b78b70fe234c6bfcf2f65ad2b097aa4e42f2093c4a204166beacbfcc096096'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-05T10:59:02Z,9054558,0x031b0d2cecfd5ddf4a510be9103b639f631f256713cfa34a1d54bff0a7d88b4d,0x9de578667ffc1a9bf14d3bd3dc743d663d165f7d9e91bae88ad0050ba604facf,145,True,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,83277,57837,10000000000,578370000000000,0.08534407280776977,$0.09,147.5596466064453,"[{'block_signed_at': '2019-12-05T10:59:02Z', 'tx_hash': '0x9de578667ffc1a9bf14d3bd3dc743d663d165f7d9e91bae88ad0050ba604facf', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x95a8bd681ab985b446a6f55d06a90bf092837e32', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '0', 'balance': None, 'quote_rate': 0.019671473652124405, 'delta_quote': 0.0, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x9de578667ffc1a9bf14d3bd3dc743d663d165f7d9e91bae88ad0050ba604facf'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-05T09:11:23Z,9054158,0x8f84acfc3303284d6a07aaa5074ba60ab87bf7eeaa56abfef0e28d3fa2ddccc5,0xb27854fd6d63fd317dc77dfce6003cc9cfb0a84ec824be5237ff18e08aebd46a,202,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,83277,57837,9000000000,520533000000000,0.0768096655269928,$0.08,147.5596466064453,"[{'block_signed_at': '2019-12-05T09:11:23Z', 'tx_hash': '0xb27854fd6d63fd317dc77dfce6003cc9cfb0a84ec824be5237ff18e08aebd46a', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x95a8bd681ab985b446a6f55d06a90bf092837e32', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '0', 'balance': None, 'quote_rate': 0.019671473652124405, 'delta_quote': 0.0, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xb27854fd6d63fd317dc77dfce6003cc9cfb0a84ec824be5237ff18e08aebd46a'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-05T00:45:36Z,9052172,0x0a0b6dcb0997997fce0213c1e7b5d6894d8e0302812bef424aff42e0677e7f4a,0x8c9fa03509bc7df861aae68c7c7d66c125d051528801035784c576a710ed310c,12,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,191896,116786,6100000000,712394600000000,0.10512069542033996,$0.11,147.5596466064453,"[{'block_signed_at': '2019-12-05T00:45:36Z', 'tx_hash': '0x8c9fa03509bc7df861aae68c7c7d66c125d051528801035784c576a710ed310c', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'OUT', 'delta': '74966437777', 'balance': None, 'quote_rate': 0.019671473652124405, 'delta_quote': 14.74700305523879, 'pretty_delta_quote': '$14.75', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x8c9fa03509bc7df861aae68c7c7d66c125d051528801035784c576a710ed310c'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2019-12-03T05:14:51Z,9041945,0xc64b49eb2d0f3f40ea55dff92aeb10edf99b630d260768b5b0b969d8c44c9c94,0xaa51ddd2a992cc171125a9e7c029a4c6170b61364a5afb8fc3adcbd4e5f28b56,157,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0,0.0,$0.00,231896,141282,7000000000,988974000000000,0.14546670316479493,$0.15,147.0885009765625,"[{'block_signed_at': '2019-12-03T05:14:51Z', 'tx_hash': '0xaa51ddd2a992cc171125a9e7c029a4c6170b61364a5afb8fc3adcbd4e5f28b56', 'from_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'from_address_label': None, 'to_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Dai', 'contract_ticker_symbol': 'cDAI', 'contract_address': '0x5d3a536e4d6dbd6114cc1ead35777bab948e3643', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.png', 'transfer_type': 'IN', 'delta': '677294745123', 'balance': None, 'quote_rate': 0.019937368109822273, 'delta_quote': 135.03474652365506, 'pretty_delta_quote': '$135.03', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xaa51ddd2a992cc171125a9e7c029a4c6170b61364a5afb8fc3adcbd4e5f28b56'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-05-30T11:17:19Z,10166815,0xe6f2eeb50c32a4499b8108e9ae077499a05118e8b4304e376847211a1d201cd4,0x12334f3cdb54f64f501437217fb7d91e2acb9b108590e08d1b042e42e4cd2348,108,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,611896,397387,34000001235,13511158490772945,3.2756751912572426,$3.28,242.4422149658203,"[{'block_signed_at': '2020-05-30T11:17:19Z', 'tx_hash': '0x12334f3cdb54f64f501437217fb7d91e2acb9b108590e08d1b042e42e4cd2348', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'OUT', 'delta': '56368036252', 'balance': None, 'quote_rate': 0.0209650881588459, 'delta_quote': 11.817608493642016, 'pretty_delta_quote': '$11.82', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x12334f3cdb54f64f501437217fb7d91e2acb9b108590e08d1b042e42e4cd2348'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-05-17T08:13:49Z,10082378,0x5542ff1312a1f4bf1f2d64e2f43b770439d7ec427fd8919e0c70a0ae9568b9f8,0xb2213f36dab70ef21cea37e09664c559a7bcd206793eab67a37c20e7808df67e,25,True,0xda466bf1ce3c69dbef918817305cf989a6353423,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0xde697ac56b1bd9c0987c08911020f2341e274813,,284942395446671616,58.94326235777985,$58.94,1550000,1211881,14757800009,17884697432706929,3.6996334340245687,$3.70,206.8602752685547,"[{'block_signed_at': '2020-05-17T08:13:49Z', 'tx_hash': '0xb2213f36dab70ef21cea37e09664c559a7bcd206793eab67a37c20e7808df67e', 'from_address': '0x5b67871c3a857de81a1ca0f9f7945e5670d986dc', 'from_address_label': None, 'to_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '1713', 'balance': None, 'quote_rate': 0.020936094224452972, 'delta_quote': 3.586352940648794e-07, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xb2213f36dab70ef21cea37e09664c559a7bcd206793eab67a37c20e7808df67e'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
2020-01-10T14:27:29Z,9253582,0x8909fd0c66d740686a1e52d4a216ab18ccb1a7cbd64b5c8667b71ef91140100a,0x7695d72d847dbe4ae5eda61068905e8ad242596dfe4c4a6ed3097221bf21f85d,182,True,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,751896,500945,5500000000,2755197500000000,0.3993167653551102,$0.40,144.9321746826172,"[{'block_signed_at': '2020-01-10T14:27:29Z', 'tx_hash': '0x7695d72d847dbe4ae5eda61068905e8ad242596dfe4c4a6ed3097221bf21f85d', 'from_address': '0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e', 'from_address_label': None, 'to_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'OUT', 'delta': '119974338692', 'balance': None, 'quote_rate': 0.021085243672132492, 'delta_quote': 25.296881657237734, 'pretty_delta_quote': '$25.30', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x7695d72d847dbe4ae5eda61068905e8ad242596dfe4c4a6ed3097221bf21f85d'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e
